timestamp,qw,qx,qy,qz,altitude,ax,ay,az,gx,gy,gz,temp
582501987,-0.61,0.14,-0.74,-0.22,1.16,-8.08,1.84,-2.34,-49.64,-3.25,-17.80,31.04
582511602,-0.61,0.14,-0.74,-0.22,1.16,-8.86,2.69,-2.65,-32.91,-2.27,-18.29,31.04
582521217,-0.61,0.14,-0.74,-0.22,1.13,-9.70,2.79,-1.72,-32.91,-2.27,-20.25,31.04
582530832,-0.61,0.15,-0.74,-0.23,1.13,-10.02,2.35,-1.52,-25.98,-2.76,-20.25,31.02
582540447,-0.61,0.15,-0.74,-0.23,1.13,-10.02,1.64,-1.79,-8.90,-0.80,-21.02,31.02
582550062,-0.61,0.15,-0.74,-0.22,1.13,-9.77,1.64,-1.99,13.43,2.28,-20.95,31.07
582559677,-0.61,0.15,-0.74,-0.22,1.13,-9.24,0.89,-1.99,17.77,2.28,-21.37,31.07
582569292,-0.61,0.15,-0.74,-0.22,1.13,-8.80,0.39,-1.71,14.27,0.74,-20.74,31.03
582578907,-0.61,0.15,-0.74,-0.22,1.13,-8.59,0.05,-0.99,20.71,1.16,-17.87,31.03
582588522,-0.62,0.15,-0.74,-0.21,0.96,-8.49,0.13,-1.12,35.13,3.26,-13.88,31.08
582598137,-0.62,0.15,-0.74,-0.21,0.96,-8.52,0.48,-0.93,41.64,4.03,-9.89,31.08
582607752,-0.62,0.15,-0.74,-0.20,0.96,-8.49,0.73,-0.62,42.69,4.38,-5.69,31.04
582617367,-0.62,0.15,-0.75,-0.20,0.96,-8.64,1.02,-1.10,44.58,4.94,-1.28,31.04
582626982,-0.62,0.14,-0.75,-0.20,0.96,-8.89,1.01,-1.50,41.50,4.66,2.29,31.04
582636597,-0.62,0.14,-0.75,-0.20,0.96,-9.18,1.17,-2.30,33.45,3.47,4.53,31.04
582646212,-0.62,0.14,-0.75,-0.20,0.96,-9.09,1.81,-2.74,25.40,0.95,5.23,31.04
582655827,-0.62,0.14,-0.75,-0.20,1.01,-9.00,2.40,-2.36,15.67,-2.55,3.76,31.04
582665442,-0.62,0.14,-0.75,-0.20,1.01,-8.96,2.49,-1.98,10.77,-4.30,1.03,31.00
582675057,-0.62,0.14,-0.75,-0.19,1.01,-8.83,2.14,-2.33,13.71,-3.81,-1.91,31.00
582684672,-0.62,0.14,-0.75,-0.19,1.01,-9.40,1.45,-2.74,18.89,-3.46,-4.57,31.02
582694287,-0.62,0.14,-0.75,-0.19,1.01,-9.65,1.57,-2.88,21.06,-4.02,-6.39,31.02
582703902,-0.62,0.13,-0.75,-0.19,1.01,-9.65,1.65,-2.90,17.35,-5.98,-8.35,31.02
582713517,-0.62,0.13,-0.75,-0.19,1.10,-9.72,2.10,-2.79,15.18,-7.73,-10.66,31.02
582723132,-0.62,0.13,-0.75,-0.19,1.10,-9.88,2.69,-3.00,9.51,-8.92,-14.37,31.04
582732747,-0.62,0.14,-0.75,-0.19,1.10,-9.86,2.52,-3.24,-2.81,-11.30,-19.90,31.04
582742362,-0.62,0.14,-0.75,-0.19,1.10,-9.70,1.59,-3.54,-17.86,-14.80,-25.64,31.01
582751977,-0.62,0.14,-0.75,-0.19,1.10,-9.43,0.48,-3.06,-33.05,-19.00,-29.49,31.01
582761592,-0.62,0.14,-0.75,-0.19,1.10,-9.32,-0.25,-2.31,-37.53,-20.68,-30.54,31.02
582771207,-0.62,0.15,-0.75,-0.19,1.10,-9.34,-0.05,-1.94,-22.13,-19.56,-28.86,31.02
582780822,-0.62,0.15,-0.74,-0.19,0.94,-9.29,0.34,-1.68,-6.03,-18.65,-26.62,31.02
582790437,-0.63,0.15,-0.74,-0.18,0.94,-9.22,0.49,-1.58,-2.53,-19.07,-25.78,31.02
582800052,-0.63,0.15,-0.74,-0.18,0.94,-9.24,0.47,-1.14,-2.60,-19.56,-25.71,30.96
582809667,-0.63,0.16,-0.74,-0.18,0.94,-9.26,0.40,-0.78,-0.99,-19.14,-25.50,30.96
582819282,-0.63,0.16,-0.74,-0.18,0.94,-9.49,0.29,-0.85,0.76,-18.09,-24.80,31.05
582828897,-0.63,0.16,-0.74,-0.18,0.94,-9.94,0.00,-0.82,3.70,-16.97,-23.61,31.05
582838512,-0.64,0.16,-0.73,-0.18,0.94,-10.15,-0.18,-0.71,7.69,-15.43,-21.58,31.00
582848127,-0.64,0.16,-0.73,-0.18,1.06,-10.18,-0.38,-0.78,10.21,-13.75,-18.92,31.00
582857742,-0.64,0.16,-0.73,-0.17,1.06,-10.44,-0.35,-0.78,12.31,-12.21,-15.49,31.02
582867357,-0.64,0.16,-0.73,-0.17,1.06,-10.43,-0.13,-0.66,12.24,-10.95,-12.20,31.02
582876972,-0.64,0.16,-0.73,-0.17,1.06,-10.48,-0.00,-0.77,10.28,-10.18,-9.68,31.02
582886587,-0.64,0.16,-0.73,-0.17,1.06,-10.38,-0.42,-0.53,5.73,-10.04,-7.51,31.02
582896202,-0.64,0.16,-0.73,-0.17,1.06,-10.14,-0.72,-0.31,-0.15,-10.18,-4.85,31.02
582905817,-0.64,0.16,-0.73,-0.17,1.06,-10.01,-0.32,-0.29,-0.15,-10.18,-1.84,31.06
582915432,-0.65,0.16,-0.73,-0.17,1.08,-9.94,-0.55,-0.22,-2.60,-10.18,-1.84,31.06
582925047,-0.65,0.16,-0.73,-0.17,1.08,-9.94,-1.11,-0.51,-6.17,-10.60,0.05,31.01
582934662,-0.65,0.16,-0.72,-0.17,1.08,-9.92,-1.11,-0.73,-7.78,-10.88,2.36,31.01
582944277,-0.65,0.16,-0.72,-0.17,1.08,-9.98,-0.89,-0.73,-2.11,-10.95,5.58,31.03
582953892,-0.65,0.16,-0.72,-0.17,1.08,-10.02,-0.23,-0.59,-4.49,-11.23,7.12,31.03
582963507,-0.65,0.16,-0.72,-0.17,1.08,-9.76,0.01,-0.43,-11.07,-11.02,6.63,30.99
582973122,-0.65,0.16,-0.72,-0.17,1.14,-9.17,-0.12,-0.09,-2.11,-6.40,3.48,31.07
582982737,-0.65,0.16,-0.72,-0.17,1.14,-9.17,-0.12,-0.09,-2.11,-6.40,3.48,31.07
582992352,-0.65,0.16,-0.72,-0.17,1.14,-9.42,-0.11,-0.26,14.83,-2.83,2.57,31.07
583001967,-0.65,0.16,-0.72,-0.17,1.14,-9.62,0.31,-0.51,17.91,-1.78,0.61,31.06
583011582,-0.65,0.16,-0.72,-0.17,1.14,-9.50,0.28,-0.68,8.46,-2.90,-3.10,31.06
583021197,-0.66,0.16,-0.72,-0.17,1.14,-9.41,-0.02,-0.84,3.98,-4.02,-6.81,31.02
583030812,-0.66,0.16,-0.72,-0.17,1.14,-9.36,-0.22,-0.93,6.50,-4.65,-9.61,31.02
583040427,-0.66,0.16,-0.72,-0.16,1.01,-9.34,-0.39,-1.10,9.44,-5.56,-11.64,31.03
583050042,-0.66,0.16,-0.72,-0.16,1.01,-9.30,-0.40,-1.25,10.77,-6.96,-13.11,31.03
583059657,-0.66,0.17,-0.72,-0.16,1.01,-9.25,-0.50,-1.39,11.12,-8.85,-14.02,31.01
583069272,-0.66,0.17,-0.72,-0.16,1.01,-9.24,-0.45,-1.38,12.24,-10.81,-14.09,31.01
583078887,-0.66,0.17,-0.72,-0.16,1.01,-9.05,-0.32,-1.33,14.13,-12.84,-13.74,31.02
583088502,-0.66,0.17,-0.72,-0.16,1.01,-8.96,-0.15,-1.11,14.34,-14.94,-13.18,31.02
583098117,-0.66,0.17,-0.72,-0.15,1.01,-8.88,0.09,-0.97,13.50,-16.62,-12.62,31.02
583107732,-0.66,0.17,-0.72,-0.15,1.19,-8.82,0.44,-0.83,12.59,-17.95,-12.34,31.02
583117347,-0.66,0.16,-0.71,-0.15,1.19,-8.87,0.53,-0.72,9.93,-18.86,-12.55,31.04
583126962,-0.66,0.16,-0.71,-0.15,1.19,-8.89,0.22,-0.51,7.90,-19.00,-12.62,31.04
583136577,-0.67,0.16,-0.71,-0.15,1.19,-8.87,-0.03,-0.49,12.59,-17.67,-11.85,30.99
583146192,-0.67,0.16,-0.71,-0.15,1.19,-8.99,-0.03,-0.47,18.82,-15.78,-10.59,30.99
583155807,-0.67,0.16,-0.71,-0.15,1.19,-9.10,-0.10,-0.53,20.15,-14.31,-9.54,30.98
583165422,-0.67,0.16,-0.71,-0.15,1.19,-9.15,-0.38,-0.47,19.03,-12.84,-8.42,30.98
583175037,-0.67,0.16,-0.71,-0.14,1.01,-9.21,-0.37,-0.44,21.20,-10.74,-6.67,31.03
583184652,-0.67,0.16,-0.71,-0.14,1.01,-9.24,-0.14,-0.47,24.84,-8.36,-4.78,31.03
583194267,-0.67,0.16,-0.71,-0.14,1.01,-9.24,-0.07,-0.50,23.58,-6.61,-3.52,31.01
583203882,-0.67,0.16,-0.71,-0.14,1.01,-9.35,0.00,-0.54,18.75,-5.28,-2.54,31.01
583213497,-0.67,0.16,-0.71,-0.14,1.01,-9.44,0.15,-0.67,15.11,-3.67,-1.56,31.01
583223112,-0.67,0.16,-0.71,-0.14,1.01,-9.50,0.15,-0.67,10.98,-2.13,-1.00,31.01
583232727,-0.67,0.16,-0.71,-0.14,1.01,-9.54,-0.26,-0.58,3.35,-0.73,-0.51,31.02
583242342,-0.67,0.16,-0.71,-0.14,1.05,-9.62,-0.69,-0.39,-1.34,1.30,0.68,31.02
583251957,-0.67,0.16,-0.71,-0.14,1.05,-9.64,-0.67,-0.29,2.23,4.73,2.85,31.04
583261572,-0.67,0.16,-0.71,-0.14,1.05,-9.58,-0.50,-0.32,7.69,8.44,4.95,31.04
583271187,-0.67,0.16,-0.71,-0.14,1.05,-9.64,-0.70,-0.25,8.81,11.59,6.63,31.05
583280802,-0.67,0.16,-0.71,-0.14,1.05,-9.75,-0.79,-0.35,9.86,14.60,8.59,31.05
583290417,-0.67,0.16,-0.71,-0.13,1.05,-9.79,-0.60,-0.42,9.86,17.68,10.76,31.05
583300032,-0.67,0.16,-0.71,-0.13,1.05,-9.82,-0.37,-0.35,13.22,17.68,10.76,31.01
583309647,-0.67,0.15,-0.71,-0.13,1.20,-9.82,-0.63,-0.50,13.15,20.20,12.51,31.01
583319262,-0.67,0.15,-0.71,-0.13,1.20,-9.86,-0.63,-0.57,10.00,22.23,13.77,30.99
583328877,-0.67,0.15,-0.72,-0.13,1.20,-10.00,-0.83,-0.57,9.16,24.19,15.59,30.99
583338492,-0.67,0.15,-0.72,-0.13,1.20,-10.10,-0.77,-0.78,10.35,26.22,17.83,31.01
583348107,-0.67,0.15,-0.72,-0.13,1.20,-10.20,-0.55,-1.03,10.07,27.55,19.86,31.01
583357722,-0.66,0.15,-0.72,-0.13,1.20,-10.20,-0.45,-1.05,6.92,27.97,21.40,31.02
583367337,-0.66,0.15,-0.72,-0.13,1.22,-10.04,-0.52,-0.95,4.82,28.18,22.87,31.02
583376952,-0.66,0.15,-0.72,-0.13,1.22,-9.92,-0.30,-0.88,7.62,28.88,24.62,31.03
583386567,-0.66,0.15,-0.73,-0.13,1.22,-9.91,-0.04,-1.06,12.03,29.51,26.30,31.03
583396182,-0.65,0.14,-0.73,-0.13,1.22,-9.93,0.31,-1.15,12.45,29.16,27.28,31.00
583405797,-0.65,0.14,-0.73,-0.13,1.22,-9.88,0.64,-1.24,10.42,28.11,27.70,31.00
583415412,-0.65,0.14,-0.73,-0.13,1.22,-9.80,0.99,-1.35,11.19,26.92,27.84,31.04
583425027,-0.65,0.14,-0.74,-0.14,1.22,-9.68,1.35,-1.57,13.71,25.59,27.49,31.04
583434642,-0.65,0.13,-0.74,-0.14,0.96,-9.62,1.50,-1.87,13.64,23.21,26.65,31.01
583444257,-0.64,0.13,-0.74,-0.14,0.96,-9.70,1.52,-2.13,10.14,19.99,25.53,31.01
583453872,-0.64,0.13,-0.74,-0.14,0.96,-9.60,1.57,-2.26,8.11,16.35,24.41,31.06
583463487,-0.64,0.13,-0.74,-0.14,0.96,-9.40,1.74,-2.25,9.16,12.85,23.43,31.06
583473102,-0.64,0.13,-0.74,-0.14,0.96,-9.27,1.96,-2.09,9.72,9.07,22.45,31.05
583482717,-0.64,0.12,-0.75,-0.14,0.96,-9.10,2.08,-1.89,8.11,5.15,21.19,31.05
583492332,-0.64,0.12,-0.75,-0.14,1.01,-8.85,2.34,-1.44,6.29,1.58,18.46,30.98
583501947,-0.64,0.12,-0.75,-0.14,1.04,-8.85,2.34,-1.44,6.08,-1.50,18.46,30.98
583511562,-0.64,0.12,-0.75,-0.15,1.04,-8.82,2.25,-1.18,5.31,-4.16,16.85,31.05
583521177,-0.64,0.11,-0.75,-0.15,1.04,-8.82,2.13,-0.94,4.19,-6.05,15.24,31.05
583530792,-0.64,0.11,-0.75,-0.15,1.04,-8.82,2.05,-0.80,4.96,-7.10,13.77,31.04
583540407,-0.64,0.11,-0.75,-0.15,1.04,-8.87,1.93,-0.68,6.01,-7.52,12.23,31.04
583550022,-0.64,0.11,-0.75,-0.15,1.04,-8.88,1.97,-0.50,6.57,-7.38,10.69,31.01
583559637,-0.64,0.11,-0.74,-0.15,1.04,-8.78,1.86,-0.50,8.11,-6.40,8.94,31.01
583569252,-0.64,0.11,-0.74,-0.15,1.03,-8.78,1.75,-0.55,9.44,-5.14,7.05,31.03
583578867,-0.64,0.11,-0.74,-0.15,1.03,-8.88,1.62,-0.55,9.02,-3.81,5.09,31.03
583588482,-0.64,0.10,-0.74,-0.15,1.03,-8.87,1.53,-0.56,7.76,-2.06,2.99,31.03
583598097,-0.64,0.10,-0.74,-0.15,1.03,-8.92,1.38,-0.67,7.34,0.04,1.03,31.03
583607712,-0.64,0.10,-0.74,-0.15,1.03,-9.10,1.11,-0.83,6.85,2.35,-0.72,31.04
583617327,-0.64,0.10,-0.74,-0.15,1.03,-9.27,0.88,-0.86,6.57,4.59,-2.12,31.04
583626942,-0.64,0.10,-0.74,-0.15,1.03,-9.30,0.94,-0.92,7.97,7.18,-2.96,31.01
583636557,-0.64,0.10,-0.74,-0.15,1.00,-9.34,1.12,-0.95,8.95,9.49,-3.59,31.01
583646172,-0.64,0.10,-0.74,-0.15,1.00,-9.44,1.15,-0.87,6.85,11.24,-4.36,31.03
583655787,-0.64,0.10,-0.74,-0.15,1.00,-9.45,1.11,-0.82,4.61,12.92,-4.85,31.03
583665402,-0.64,0.10,-0.75,-0.15,1.00,-9.37,1.19,-0.79,5.10,14.60,-4.85,31.01
583675017,-0.64,0.10,-0.75,-0.15,1.00,-9.36,1.26,-0.75,5.10,16.07,-4.71,31.01
583684632,-0.64,0.10,-0.75,-0.15,1.00,-9.46,1.19,-0.92,6.01,16.07,-4.71,31.01
583694247,-0.64,0.10,-0.75,-0.15,1.01,-9.46,1.09,-1.17,6.22,17.33,-4.43,31.01
583703862,-0.64,0.10,-0.75,-0.15,1.01,-9.66,1.09,-1.40,6.92,18.17,-4.08,31.01
583713477,-0.64,0.10,-0.75,-0.15,1.01,-9.82,0.90,-1.40,7.76,18.52,-3.59,31.03
583723092,-0.64,0.10,-0.75,-0.15,1.01,-9.96,0.78,-1.64,8.18,18.59,-3.03,31.03
583732707,-0.63,0.10,-0.75,-0.14,1.01,-10.11,0.63,-1.92,9.79,18.52,-2.40,31.02
583742322,-0.63,0.10,-0.75,-0.14,1.01,-10.28,0.58,-2.21,12.17,18.17,-1.70,31.02
583751937,-0.63,0.10,-0.76,-0.14,1.01,-10.50,0.62,-2.43,13.92,17.47,-1.21,30.99
583761552,-0.63,0.10,-0.76,-0.14,1.15,-10.61,0.77,-2.57,15.04,16.56,-1.07,30.99
583771167,-0.63,0.10,-0.76,-0.14,1.15,-10.52,0.96,-2.62,15.60,15.58,-1.35,31.03
583780782,-0.63,0.10,-0.76,-0.14,1.15,-10.39,1.16,-2.58,15.46,14.39,-2.12,31.03
583790397,-0.63,0.10,-0.76,-0.14,1.15,-10.28,1.33,-2.49,15.25,13.27,-3.31,31.03
583800012,-0.63,0.10,-0.76,-0.14,1.15,-10.11,1.57,-2.34,15.04,12.36,-4.78,31.03
583809627,-0.62,0.10,-0.76,-0.13,1.15,-9.93,1.71,-2.37,14.27,11.45,-6.67,31.02
583819242,-0.62,0.10,-0.76,-0.13,1.15,-9.89,1.69,-2.34,13.29,10.54,-8.77,31.02
583828857,-0.62,0.10,-0.76,-0.13,0.95,-9.87,1.59,-2.36,12.59,9.84,-10.87,31.02
583838472,-0.62,0.10,-0.77,-0.13,0.95,-9.86,1.41,-2.57,12.52,9.28,-12.62,31.02
583848087,-0.62,0.10,-0.77,-0.13,0.95,-9.91,1.35,-2.61,12.31,8.44,-14.16,30.98
583857702,-0.62,0.10,-0.77,-0.13,0.95,-9.96,1.31,-2.79,11.61,7.53,-15.56,30.98
583867317,-0.62,0.10,-0.77,-0.13,0.95,-10.05,1.32,-2.86,10.07,6.27,-16.68,31.03
583876932,-0.62,0.10,-0.77,-0.13,0.95,-10.04,1.28,-2.86,7.34,4.80,-17.80,31.03
583886547,-0.62,0.10,-0.77,-0.12,0.95,-9.95,1.14,-2.90,3.84,3.12,-18.71,31.04
583896162,-0.62,0.10,-0.77,-0.12,0.90,-9.84,1.03,-2.80,0.55,1.23,-19.20,31.04
583905777,-0.62,0.10,-0.77,-0.12,0.90,-9.75,0.85,-2.64,-2.04,-0.59,-19.20,31.04
583915392,-0.62,0.10,-0.77,-0.12,0.90,-9.67,0.78,-2.53,-3.23,-2.13,-18.85,31.04
583925007,-0.62,0.10,-0.77,-0.12,0.90,-9.58,0.83,-2.36,-3.72,-3.53,-18.22,31.02
583934622,-0.62,0.10,-0.77,-0.12,0.90,-9.54,0.80,-2.34,-3.86,-4.65,-17.52,31.02
583944237,-0.62,0.11,-0.77,-0.12,0.90,-9.56,0.79,-2.27,-3.72,-5.70,-16.75,31.06
583953852,-0.62,0.11,-0.77,-0.12,0.90,-9.54,0.67,-2.29,-3.44,-6.40,-15.91,31.06
583963467,-0.62,0.11,-0.77,-0.12,1.20,-9.55,0.58,-2.36,-2.25,-7.10,-14.86,31.02
583973082,-0.62,0.11,-0.77,-0.12,1.20,-9.55,0.75,-2.32,-1.13,-7.59,-13.74,31.02
583982697,-0.62,0.11,-0.77,-0.12,1.20,-9.50,0.87,-2.32,-1.06,-8.08,-12.97,31.03
583992312,-0.62,0.11,-0.77,-0.12,1.20,-9.46,0.97,-2.29,-1.90,-8.64,-12.41,31.03
584001927,-0.62,0.11,-0.77,-0.12,1.20,-9.46,0.95,-2.32,-2.95,-8.92,-11.99,31.03
584011542,-0.62,0.11,-0.77,-0.12,1.20,-9.47,0.77,-2.30,-4.07,-8.92,-11.71,31.03
584021157,-0.62,0.11,-0.77,-0.12,1.10,-9.46,0.58,-2.21,-4.56,-8.71,-11.08,31.02
584030772,-0.62,0.11,-0.77,-0.12,1.07,-9.45,0.58,-2.16,-4.63,-8.22,-10.17,31.02
584040387,-0.62,0.11,-0.77,-0.12,1.07,-9.41,0.63,-2.09,-4.63,-7.45,-9.19,31.02
584050002,-0.62,0.11,-0.77,-0.12,1.07,-9.39,0.49,-2.03,-4.91,-6.54,-8.21,31.02
584059617,-0.62,0.11,-0.77,-0.12,1.07,-9.45,0.35,-2.06,-4.91,-5.42,-7.02,31.02
584069232,-0.62,0.11,-0.77,-0.12,1.07,-9.49,0.36,-2.08,-5.19,-5.42,-5.69,31.02
584078847,-0.62,0.11,-0.77,-0.12,1.07,-9.47,0.42,-2.00,-5.47,-4.37,-5.69,31.02
584088462,-0.62,0.11,-0.77,-0.12,1.11,-9.47,0.42,-1.89,-6.24,-3.32,-4.29,31.02
584098077,-0.62,0.12,-0.77,-0.12,1.11,-9.36,0.45,-1.89,-7.57,-2.20,-3.03,31.02
584107692,-0.62,0.12,-0.77,-0.12,1.11,-9.31,0.46,-1.84,-8.55,-0.94,-1.70,31.03
584117307,-0.62,0.12,-0.77,-0.12,1.11,-9.33,0.45,-1.86,-9.04,0.53,-0.51,31.03
584126922,-0.62,0.12,-0.77,-0.12,1.11,-9.42,0.41,-1.91,-9.74,2.00,0.54,31.05
584136537,-0.62,0.12,-0.77,-0.12,1.11,-9.48,0.43,-1.97,-10.86,3.26,1.52,31.05
584146152,-0.62,0.12,-0.77,-0.12,1.11,-9.53,0.40,-2.02,-12.05,4.59,2.29,31.00
584155767,-0.62,0.12,-0.77,-0.12,0.95,-9.57,0.41,-2.02,-13.24,5.71,2.92,31.00
584165382,-0.62,0.12,-0.77,-0.13,0.95,-9.54,0.42,-2.03,-14.50,6.83,3.48,31.04
584174997,-0.62,0.12,-0.77,-0.13,0.95,-9.58,0.38,-2.04,-15.41,7.88,3.97,31.04
584184612,-0.62,0.12,-0.77,-0.13,0.95,-9.60,0.39,-2.09,-15.90,8.93,4.39,31.05
584194227,-0.61,0.12,-0.77,-0.13,0.95,-9.62,0.43,-2.10,-16.32,9.91,4.74,31.05
584203842,-0.61,0.12,-0.77,-0.13,0.95,-9.63,0.55,-2.15,-17.23,10.68,4.81,31.03
584213457,-0.61,0.12,-0.77,-0.13,0.95,-9.61,0.61,-2.21,-18.63,11.17,4.60,31.03
584223072,-0.61,0.12,-0.77,-0.13,1.10,-9.60,0.67,-2.20,-20.24,11.52,4.11,31.04
584232687,-0.61,0.12,-0.77,-0.14,1.10,-9.60,0.70,-2.25,-21.64,11.80,3.41,31.04
584242302,-0.61,0.13,-0.77,-0.14,1.10,-9.60,0.61,-2.29,-22.69,11.80,2.64,31.05
584251917,-0.61,0.13,-0.77,-0.14,1.10,-9.58,0.61,-2.33,-23.04,11.73,1.94,31.05
584261532,-0.60,0.13,-0.77,-0.14,1.10,-9.60,0.66,-2.27,-23.32,11.38,1.31,31.04
584271147,-0.60,0.13,-0.77,-0.14,1.10,-9.53,0.68,-2.24,-23.95,10.82,0.47,31.04
584280762,-0.60,0.13,-0.77,-0.14,1.10,-9.45,0.69,-2.27,-24.44,10.12,-0.37,31.01
584290377,-0.60,0.13,-0.78,-0.15,1.05,-9.48,0.61,-2.39,-24.09,9.28,-1.14,31.01
584299992,-0.60,0.13,-0.78,-0.15,1.05,-9.51,0.61,-2.42,-23.39,8.30,-1.84,31.05
584309607,-0.60,0.13,-0.78,-0.15,1.05,-9.48,0.58,-2.45,-22.97,7.04,-2.75,31.05
584319222,-0.60,0.14,-0.78,-0.15,1.05,-9.47,0.52,-2.42,-22.48,5.78,-3.52,31.03
584328837,-0.60,0.14,-0.78,-0.15,1.05,-9.42,0.58,-2.38,-21.43,4.59,-4.22,31.03
584338452,-0.60,0.14,-0.78,-0.15,1.05,-9.38,0.59,-2.35,-19.96,3.54,-4.99,31.01
584348067,-0.60,0.14,-0.78,-0.15,1.11,-9.42,0.69,-2.38,-18.70,2.49,-5.97,31.01
584357682,-0.60,0.14,-0.78,-0.15,1.08,-9.45,0.73,-2.41,-18.00,1.51,-7.16,31.04
584367297,-0.60,0.14,-0.78,-0.15,1.08,-9.40,0.68,-2.41,-18.14,0.39,-8.42,31.04
584376912,-0.59,0.14,-0.78,-0.15,1.08,-9.40,0.59,-2.44,-18.21,-0.66,-9.61,31.05
584386527,-0.59,0.15,-0.78,-0.15,1.08,-9.38,0.59,-2.39,-17.65,-1.57,-10.66,31.05
584396142,-0.60,0.15,-0.77,-0.15,1.08,-9.32,0.57,-2.31,-17.37,-2.48,-11.64,31.02
584405757,-0.60,0.15,-0.77,-0.15,1.08,-9.26,0.47,-2.32,-17.09,-3.25,-12.48,31.02
584415372,-0.60,0.15,-0.77,-0.15,1.14,-9.27,0.39,-2.24,-16.32,-3.88,-12.97,31.06
584424987,-0.60,0.15,-0.77,-0.15,1.14,-9.25,0.39,-2.15,-15.69,-4.37,-13.32,31.06
584434602,-0.60,0.16,-0.77,-0.15,1.14,-9.21,0.37,-2.13,-15.62,-4.79,-13.67,31.05
584444217,-0.60,0.16,-0.77,-0.15,1.14,-9.22,0.30,-2.06,-15.62,-5.07,-13.95,31.05
584453832,-0.60,0.16,-0.77,-0.15,1.14,-9.28,0.20,-2.05,-15.55,-5.07,-14.02,31.05
584463447,-0.60,0.16,-0.77,-0.15,1.14,-9.30,0.17,-2.03,-14.71,-5.07,-14.02,31.01
584473062,-0.60,0.16,-0.77,-0.15,1.14,-9.30,0.17,-2.08,-13.80,-4.93,-14.02,31.01
584482677,-0.60,0.17,-0.77,-0.15,1.17,-9.41,0.19,-2.08,-13.52,-4.65,-14.02,31.02
584492292,-0.60,0.17,-0.76,-0.15,1.17,-9.51,0.14,-2.11,-13.94,-4.37,-14.02,31.02
584501907,-0.60,0.17,-0.76,-0.15,1.17,-9.67,-0.13,-2.18,-14.50,-3.60,-13.74,31.04
584511522,-0.60,0.17,-0.76,-0.15,1.17,-9.70,-0.20,-2.20,-13.80,-3.11,-13.04,31.02
584521137,-0.60,0.17,-0.76,-0.15,1.17,-9.70,-0.20,-2.20,-13.80,-3.11,-13.04,31.02
584530752,-0.60,0.18,-0.76,-0.15,1.17,-9.74,-0.26,-2.25,-13.17,-2.76,-12.20,31.02
584540367,-0.60,0.18,-0.76,-0.15,1.17,-9.71,-0.30,-2.17,-12.96,-2.48,-11.15,31.01
584549982,-0.61,0.18,-0.76,-0.15,1.10,-9.69,-0.23,-2.09,-12.26,-2.20,-9.89,31.01
584559597,-0.61,0.18,-0.76,-0.15,1.10,-9.65,-0.23,-2.07,-11.42,-1.85,-8.63,31.00
584569212,-0.61,0.18,-0.76,-0.15,1.10,-9.68,-0.21,-2.07,-11.00,-1.57,-7.30,31.00
584578827,-0.61,0.18,-0.76,-0.15,1.10,-9.71,-0.21,-2.08,-10.58,-1.36,-5.90,31.04
584588442,-0.61,0.19,-0.76,-0.15,1.10,-9.71,-0.23,-2.10,-10.02,-1.08,-4.57,31.04
584598057,-0.61,0.19,-0.76,-0.15,1.10,-9.71,-0.20,-2.13,-9.39,-0.66,-3.24,31.01
584607672,-0.61,0.19,-0.76,-0.15,1.10,-9.70,-0.11,-2.15,-9.25,-0.38,-2.05,31.01
584617287,-0.61,0.19,-0.76,-0.15,0.88,-9.67,-0.14,-2.19,-9.53,-0.17,-1.21,31.04
584626902,-0.61,0.19,-0.76,-0.15,0.88,-9.67,-0.18,-2.19,-9.88,0.04,-0.37,31.04
584636517,-0.61,0.19,-0.76,-0.15,0.88,-9.66,-0.24,-2.20,-10.02,0.39,0.47,31.07
584646132,-0.61,0.19,-0.76,-0.15,0.88,-9.59,-0.25,-2.20,-9.88,0.67,1.24,31.07
584655747,-0.61,0.19,-0.76,-0.15,0.88,-9.52,-0.30,-2.17,-9.74,0.88,2.08,31.04
584665362,-0.61,0.19,-0.76,-0.15,0.88,-9.48,-0.25,-2.12,-9.18,1.16,2.92,31.04
584674977,-0.61,0.19,-0.76,-0.15,1.05,-9.44,-0.15,-2.02,-8.55,1.44,3.62,31.05
584684592,-0.61,0.19,-0.76,-0.15,1.05,-9.39,-0.10,-2.00,-8.76,1.72,4.11,31.05
584694207,-0.61,0.19,-0.76,-0.15,1.05,-9.39,-0.06,-1.98,-8.83,1.93,4.46,31.04
584703822,-0.61,0.19,-0.76,-0.15,1.05,-9.37,-0.05,-1.95,-8.69,2.28,4.60,31.04
584713437,-0.61,0.19,-0.75,-0.15,1.05,-9.34,-0.09,-1.94,-8.83,2.63,4.60,30.98
584723052,-0.61,0.19,-0.75,-0.15,1.05,-9.38,-0.10,-1.95,-8.20,3.05,4.74,30.98
584732667,-0.61,0.19,-0.75,-0.15,1.05,-9.44,-0.02,-1.95,-6.87,3.54,4.74,31.05
584742282,-0.61,0.19,-0.75,-0.16,1.01,-9.43,-0.03,-2.01,-6.66,3.82,4.60,31.05
584751897,-0.61,0.20,-0.75,-0.16,1.01,-9.49,-0.11,-2.03,-7.15,4.03,4.46,31.02
584761512,-0.61,0.20,-0.75,-0.16,1.01,-9.48,-0.20,-2.14,-6.87,4.24,4.53,31.02
